action,simp,x,y
Place small gear,Place,0.51256548,-0.03014653
Place small gear,Place,0.52207431,-0.13266546
Place small gear,Place,0.55464426,-0.07270669
Place small gear,Place,0.61525203,0.36088007
Place small gear,Place,0.57902642,0.27103266
Place small gear,Place,0.58148756,-0.21590054
Place small gear,Place,0.60432401,-0.27458175
Place small gear,Place,0.55756201,0.26045914
Place small gear,Place,0.59391054,0.07183689
Place small gear,Place,0.42977833,0.27269363
Place small gear,Place,0.47156542,0.25417369
Place small gear,Place,0.50057259,-0.46288133
Place small gear,Place,0.55091139,0.22443585
Place small gear,Place,0.37193642,0.39037833
Place small gear,Place,0.39683636,0.33777702
Place small gear,Place,0.61771576,-0.44894052
Place small gear,Place,0.6671802,-0.05885761
Place small gear,Place,0.6460661,0.1893999
Place small gear,Place,0.48413971,0.1096325
Place small gear,Place,0.67597058,0.26117775
Place small gear,Place,0.48310941,-0.08299275
Place small gear,Place,0.5898636,-0.17218427
Place small gear,Place,0.55580769,0.37194191
Place small gear,Place,0.62458628,0.27979284
Place small gear,Place,0.66734977,-0.49959093
Place small gear,Place,0.41728745,-0.07970349
Place small gear,Place,0.64894461,-0.35816437
Place small gear,Place,0.51395607,-0.12681108
Place small gear,Place,0.45491974,-0.08521314
Place small gear,Place,0.67564949,0.00685002
Place small gear,Place,0.54570077,-0.44705354
Place small gear,Place,0.50022668,-0.36490552
Place small gear,Place,0.61974648,-0.39851591
Place small gear,Place,0.4857997,0.16165924
Place small gear,Place,0.47849002,0.34142922
Place small gear,Place,0.57217405,0.30944084
Place small gear,Place,0.71501005,-0.17458899
Place small gear,Place,0.43994955,-0.58935395
Place small gear,Place,0.44128334,-0.2277299
Place small gear,Place,0.34187239,0.28735471
Place small gear,Place,0.41048735,-0.35802146
Place small gear,Place,0.51288393,0.13594905
Place small gear,Place,0.51647701,-0.26474811
Place small gear,Place,0.59558826,0.06757689
Place small gear,Place,0.49659662,0.28634418
Place small gear,Place,0.3850016,-0.45598619
Place square peg 1,Place,0.5906915,-0.29763023
Place square peg 1,Place,0.58258527,-0.2831792
Place square peg 1,Place,0.58229917,0.30199325
Place square peg 1,Place,0.56508226,0.13503539
Place square peg 1,Place,0.53026769,0.19020014
Place square peg 1,Place,0.5484558,0.10799241
Place square peg 1,Place,0.52484781,0.29021233
Place square peg 1,Place,0.53124671,-0.12943446
Place square peg 1,Place,0.58131495,-0.12023875
Place square peg 1,Place,0.56974167,-0.33185191
Place square peg 1,Place,0.57661384,-0.1503974
Place square peg 1,Place,0.53701512,0.33300343
Place square peg 1,Place,0.46575066,0.26267556
Place square peg 1,Place,0.55367749,-0.25925417
Place square peg 1,Place,0.59842009,-0.16955124
Place square peg 1,Place,0.49021241,0.18916396
Place square peg 1,Place,0.67168194,0.12604187
Place square peg 1,Place,0.50911387,0.31416453
Place square peg 1,Place,0.53060762,0.33454232
Place square peg 1,Place,0.44930387,0.31819625
Place square peg 1,Place,0.56241373,0.40995508
Place square peg 1,Place,0.536338,0.28173396
Place square peg 1,Place,0.59112685,-0.03397001
Place square peg 1,Place,0.44994506,-0.11127072
Place square peg 1,Place,0.59649277,-0.2011632
Place square peg 1,Place,0.56734707,-0.06271269
Place square peg 1,Place,0.55816586,-0.32522709
Place square peg 1,Place,0.58517591,0.22354764
Place square peg 1,Place,0.62130284,0.14457647
Place square peg 1,Place,0.56723479,-0.15362293
Place square peg 1,Place,0.6209505,-0.21367299
Place square peg 1,Place,0.58219102,0.15643823
Place square peg 1,Place,0.56495562,-0.27092346
Place square peg 1,Place,0.51455637,-0.0831407
Place square peg 1,Place,0.5013135,-0.07950891
Place square peg 1,Place,0.63473411,-0.03500826
Place square peg 1,Place,0.51605612,0.40930563
Place square peg 1,Place,0.50042589,-0.0943457
Place square peg 1,Place,0.57259745,0.10596107
Place square peg 1,Place,0.48659749,-0.38425064
Place square peg 1,Place,0.5663136,0.36402162
Place square peg 1,Place,0.59567882,-0.10850126
Place square peg 1,Place,0.55234667,0.22571982
Place square peg 1,Place,0.50985592,0.26788157
Place square peg 1,Place,0.46019818,-0.22165643
Place square peg 1,Place,0.52217922,-0.10659281
Place square peg 1,Place,0.60755403,0.03207036
Place square peg 1,Place,0.52362788,-0.2649529
Place square peg 1,Place,0.50292643,0.10809345
Place square peg 1,Place,0.55070773,0.42172898
Place square peg 1,Place,0.58691817,0.37094311
Place square peg 1,Place,0.53346332,-0.37052567
Place square peg 1,Place,0.54956796,-0.43890382
Place square peg 1,Place,0.60191684,-0.14089252
Place square peg 1,Place,0.49781159,0.42425943
Place square peg 1,Place,0.53097689,0.24579889
Place square peg 1,Place,0.72455728,0.07696717
Place square peg 1,Place,0.61165073,0.32125719
Place square peg 2,Place,0.564214,-0.28152971
Place square peg 2,Place,0.54050828,0.278251
Place square peg 2,Place,0.566941,-0.34997549
Place square peg 2,Place,0.58105093,-0.23020722
Place square peg 2,Place,0.60370463,-0.02813605
Place square peg 2,Place,0.50164628,0.08033594
Place square peg 2,Place,0.54210392,0.29358374
Place square peg 2,Place,0.59101421,-0.08956012
Place square peg 2,Place,0.55692082,-0.0926999
Place square peg 2,Place,0.55802484,-0.05721385
Place square peg 2,Place,0.47947445,-0.0941128
Place square peg 2,Place,0.53388344,-0.13857625
Place square peg 2,Place,0.58519798,-0.31338446
Place square peg 2,Place,0.48434435,-0.3374049
Place square peg 2,Place,0.49143585,0.37479326
Place square peg 2,Place,0.41792178,0.25749489
Place square peg 2,Place,0.57327833,-0.18806512
Place square peg 2,Place,0.56622244,-0.22166971
Place square peg 2,Place,0.53886056,0.20686501
Place square peg 2,Place,0.6983405,0.18921317
Place square peg 2,Place,0.42116252,-0.42703447
Place square peg 2,Place,0.56409326,0.33909959
Place square peg 2,Place,0.59184415,-0.21350603
Place square peg 2,Place,0.57661446,0.30611269
Place square peg 2,Place,0.42995026,0.19023971
Place square peg 2,Place,0.64513143,-0.05379597
Place square peg 2,Place,0.57709725,-0.11436259
Place square peg 2,Place,0.58131842,0.19390079
Place square peg 2,Place,0.5398337,-0.31258068
Place square peg 2,Place,0.59699579,-0.42732262
Place square peg 2,Place,0.52664973,-0.50162413
Place square peg 2,Place,0.51182257,0.43917291
Place square peg 2,Place,0.5354704,-0.14774566
Place square peg 2,Place,0.51705361,0.08798028
Place square peg 2,Place,0.63223953,0.31461568
Place square peg 2,Place,0.60123215,-0.01268015
Place square peg 2,Place,0.65994934,-0.11459648
Place square peg 2,Place,0.56619483,-0.34970092
Place square peg 2,Place,0.61615479,-0.01830972
Place square peg 2,Place,0.52472659,0.47039572
Place square peg 2,Place,0.5257971,-0.21472362
Place square peg 2,Place,0.56295972,-0.48953076
Place square peg 2,Place,0.49551527,-0.31148171
Place square peg 2,Place,0.42081866,-0.33268098
Place square peg 2,Place,0.46816234,0.46850471
Place square peg 2,Place,0.51999504,0.22153818
Place square peg 2,Place,0.68270556,-0.01898793
Place square peg 2,Place,0.54050895,0.2846633
Place square peg 2,Place,0.5823449,0.05917933
Place square peg 2,Place,0.52809507,-0.21694104
Place square peg 2,Place,0.4898631,0.08264283
Place square peg 2,Place,0.57782021,-0.21185978
Place square peg 2,Place,0.5520736,0.43239097
Place square peg 2,Place,0.61209744,0.31059839
Place square peg 2,Place,0.62321659,0.15425329
Place square peg 2,Place,0.61174476,0.15675263
Place square peg 2,Place,0.59829955,-0.11453425
Place square peg 2,Place,0.43266564,-0.27820243
Place square peg 2,Place,0.56875123,0.21744803
Place square peg 2,Place,0.56719875,0.09040443
Place square peg 3,Place,0.5085877,0.30698451
Place square peg 3,Place,0.58574903,-0.26148908
Place square peg 3,Place,0.56965739,-0.29513665
Place square peg 3,Place,0.58550483,0.17979772
Place square peg 3,Place,0.51198898,0.19401855
Place square peg 3,Place,0.59704573,-0.01276945
Place square peg 3,Place,0.55290093,0.15248399
Place square peg 3,Place,0.51422096,0.20931921
Place square peg 3,Place,0.5954343,-0.11192947
Place square peg 3,Place,0.51231012,-0.23857026
Place square peg 3,Place,0.52929015,-0.20971448
Place square peg 3,Place,0.43630313,0.30118799
Place square peg 3,Place,0.54535711,0.2569648
Place square peg 3,Place,0.62659156,-0.1262677
Place square peg 3,Place,0.49355611,-0.27829148
Place square peg 3,Place,0.61205468,0.07975454
Place square peg 3,Place,0.46265441,0.19392159
Place square peg 3,Place,0.39488876,-0.30310632
Place square peg 3,Place,0.54708084,0.32114543
Place square peg 3,Place,0.59503618,-0.51570969
Place square peg 3,Place,0.60494111,-0.12783159
Place square peg 3,Place,0.62356086,-0.34799202
Place square peg 3,Place,0.53573196,-0.17138252
Place square peg 3,Place,0.61097003,-0.44486131
Place square peg 3,Place,0.53717151,-0.07104026
Place square peg 3,Place,0.59758206,0.03286906
Place square peg 3,Place,0.63875144,0.227368
Place square peg 3,Place,0.52097292,0.18471682
Place square peg 3,Place,0.51840381,0.2437338
Place square peg 3,Place,0.49917509,0.13874292
Place square peg 3,Place,0.48533968,-0.19642543
Place square peg 3,Place,0.42778636,0.38908756
Place square peg 3,Place,0.64835876,0.1589471
Place square peg 3,Place,0.57749649,-0.2868567
Place square peg 3,Place,0.5597885,0.08344401
Place square peg 3,Place,0.61542415,0.04918733
Place square peg 3,Place,0.4895291,-0.09146284
Place square peg 3,Place,0.56347326,-0.22641525
Place square peg 3,Place,0.61024998,0.43594043
Place square peg 3,Place,0.63888298,0.364831
Place square peg 3,Place,0.50318206,0.15498973
Place square peg 3,Place,0.53503511,0.24915242
Place square peg 3,Place,0.58054235,0.32528833
Place square peg 3,Place,0.54556138,0.26381789
Place square peg 3,Place,0.59867057,-0.07926661
Place square peg 3,Place,0.6494448,-0.27660571
Place square peg 3,Place,0.44674686,0.02319481
Place square peg 3,Place,0.60499958,0.15949061
Place square peg 3,Place,0.4995058,0.08176081
Place square peg 3,Place,0.41774296,0.38860404
Place square peg 3,Place,0.6516886,0.0272014
Place square peg 3,Place,0.54063882,-0.30229701
Place square peg 3,Place,0.52520808,-0.16256949
Place square peg 3,Place,0.54127105,-0.33377826
Place square peg 3,Place,0.40088686,-0.42798707
Place square peg 3,Place,0.5434936,-0.00183235
Place square peg 3,Place,0.582869,-0.23243702
Place square peg 3,Place,0.59557717,0.11562631
Place square peg 3,Place,0.45347286,0.23476469
Place square peg 3,Place,0.63243763,0.01185204
Place square peg 4,Place,0.48975061,0.31916494
Place square peg 4,Place,0.6629726,0.27728814
Place square peg 4,Place,0.49678644,0.29385122
Place square peg 4,Place,0.60507022,-0.02546903
Place square peg 4,Place,0.48201576,0.0466397
Place square peg 4,Place,0.5795531,0.35171346
Place square peg 4,Place,0.66995113,-0.25554174
Place square peg 4,Place,0.51843269,-0.23062464
Place square peg 4,Place,0.61758117,-0.2566462
Place square peg 4,Place,0.44751608,0.39700199
Place square peg 4,Place,0.53877445,0.09963429
Place square peg 4,Place,0.58850443,-0.20119618
Place square peg 4,Place,0.44952905,-0.28889103
Place square peg 4,Place,0.33745446,0.39338654
Place square peg 4,Place,0.45206037,0.31458461
Place square peg 4,Place,0.41905981,-0.48657507
Place square peg 4,Place,0.51066124,-0.42340913
Place square peg 4,Place,0.57475021,0.22756119
Place square peg 4,Place,0.47784465,-0.56524455
Place square peg 4,Place,0.68829398,-0.11098228
Place square peg 4,Place,0.59923603,-0.33432323
Place square peg 4,Place,0.59870833,-0.26181427
Place square peg 4,Place,0.61558406,-0.35285238
Place square peg 4,Place,0.56073294,-0.18271622
Place square peg 4,Place,0.61034349,0.0084557
Place square peg 4,Place,0.49077548,0.10437295
Place square peg 4,Place,0.47798452,-0.32131855
Place square peg 4,Place,0.52409978,-0.48600905
Place square peg 4,Place,0.50732855,-0.49186386
Place square peg 4,Place,0.42303125,0.04372949
Place square peg 4,Place,0.58186984,-0.12879493
Place square peg 4,Place,0.37726774,0.47351088
Place square peg 4,Place,0.60986809,0.13763174
Place square peg 4,Place,0.44839771,-0.34131417
Place square peg 4,Place,0.51339335,-0.08023395
Place square peg 4,Place,0.56061901,0.09971421
Place square peg 4,Place,0.51822619,-0.04293628
Place square peg 4,Place,0.63969775,0.39492853
Place square peg 4,Place,0.70365139,0.33638043
Place square peg 4,Place,0.46400654,0.03846116
Place square peg 4,Place,0.47447024,0.22225217
Place square peg 4,Place,0.55808848,0.29545076
Place square peg 4,Place,0.67477437,-0.1722052
Place square peg 4,Place,0.538993,-0.09097578
Place square peg 4,Place,0.54014589,0.2938364
Place square peg 4,Place,0.43516289,-0.53122068
Place square peg 4,Place,0.67074732,0.36237994
Place square peg 4,Place,0.66822141,0.33615304
Place square peg 4,Place,0.63107069,0.08806533
Place square peg 4,Place,0.48285223,0.16109834
Place square peg 4,Place,0.2982349,0.33243994
Place square peg 4,Place,0.53009366,0.06847944
Place square peg 4,Place,0.6777506,-0.1796372
Place square peg 4,Place,0.61972962,-0.28546728
Place square peg 4,Place,0.61877275,-0.43730041
Place square peg 4,Place,0.32827731,-0.44639291
Place square peg 4,Place,0.47969931,-0.42350456
Place square peg 4,Place,0.55635455,-0.22198313
Place square peg 4,Place,0.6540211,0.38994017
Place square peg 4,Place,0.58620197,0.0449082
Place square peg 4,Place,0.52343122,0.25447091
Place USB,Place,0.53281936,0.32400954
Place USB,Place,0.58828747,-0.27703634
Place USB,Place,0.62524786,-0.23585924
Place USB,Place,0.60682708,-0.06546266
Place USB,Place,0.51940106,0.20420128
Place USB,Place,0.47766004,0.19149284
Place USB,Place,0.65661876,-0.03829046
Place USB,Place,0.6153765,-0.08897249
Place USB,Place,0.56661387,-0.17606249
Place USB,Place,0.48518988,-0.13553944
Place USB,Place,0.5291774,-0.21214125
Place USB,Place,0.39846422,0.33629066
Place USB,Place,0.5460743,0.196631
Place USB,Place,0.59911483,-0.23989604
Place USB,Place,0.35310981,0.42512267
Place USB,Place,0.52842132,0.1988309
Place USB,Place,0.48830654,0.20213656
Place USB,Place,0.41132959,-0.27297915
Place USB,Place,0.5244257,0.17020165
Place USB,Place,0.60494707,0.25385701
Place USB,Place,0.63852022,-0.28332669
Place USB,Place,0.55058659,-0.15685678
Place USB,Place,0.4923342,0.32294763
Place USB,Place,0.53400556,-0.17857763
Place USB,Place,0.6254362,0.02437103
Place USB,Place,0.59366776,-0.17876044
Place USB,Place,0.48267499,-0.10649867
Place USB,Place,0.60616578,0.00080531
Place USB,Place,0.68159418,-0.34941147
Place USB,Place,0.42886278,0.1510617
Place USB,Place,0.69176036,0.05647786
Place USB,Place,0.48215768,-0.52162359
Place USB,Place,0.6909279,0.04288763
Place USB,Place,0.49443267,0.13114262
Place USB,Place,0.49424287,-0.23696428
Place USB,Place,0.38219965,0.38157795
Place USB,Place,0.66410875,-0.48235186
Place USB,Place,0.64438299,-0.4677083
Place USB,Place,0.63176447,-0.48147526
Place USB,Place,0.66699273,0.05078588
Place USB,Place,0.48788687,-0.3604765
Place USB,Place,0.56951904,0.05907003
Place USB,Place,0.5281519,0.12149632
Place USB,Place,0.61798814,-0.28773822
Place USB,Place,0.54250116,-0.13206856
Place USB,Place,0.64536941,-0.12412276
Place USB,Place,0.57266812,-0.152699
Place USB,Place,0.51488332,0.2294425
Place USB,Place,0.50229896,0.24778354
Place USB,Place,0.50127017,0.2310906
Place USB,Place,0.50625169,-0.48414687
Place USB,Place,0.55555203,0.26979364
Place USB,Place,0.66482037,-0.08012117
Place USB,Place,0.53474044,-0.37905895
Place USB,Place,0.43902801,-0.53189697
Place USB,Place,0.54879087,0.33440093
Place USB,Place,0.50991839,-0.00163232
Place USB,Place,0.51869756,0.10614249
Place USB,Place,0.56944487,-0.250569
Place USB,Place,0.53590493,-0.18365256
Place USB,Place,0.51069726,0.16975787
Place USB,Place,0.59872091,0.3364477
Place USB,Place,0.49881895,-0.24921544
Place USB,Place,0.56028852,-0.26226448
Place USB,Place,0.54111989,-0.37542891
Place USB,Place,0.41557742,0.33685226
Place USB,Place,0.48062462,0.20528738
Place USB,Place,0.59127438,-0.07209776
Place USB,Place,0.62538707,-0.21442495
Place USB,Place,0.54482512,0.28939997
Place USB,Place,0.56328351,0.30325817
Place waterproof,Place,0.60772008,0.33422569
Place waterproof,Place,0.66161093,0.27115958
Place waterproof,Place,0.53639872,0.35660182
Place waterproof,Place,0.52894065,0.10210574
Place waterproof,Place,0.51521948,0.08009718
Place waterproof,Place,0.56868645,0.11541612
Place waterproof,Place,0.60439378,0.06746846
Place waterproof,Place,0.50693486,0.24008754
Place waterproof,Place,0.65776858,-0.11831528
Place waterproof,Place,0.63770478,-0.09546917
Place waterproof,Place,0.48848233,-0.08070624
Place waterproof,Place,0.52729238,-0.0374713
Place waterproof,Place,0.42709203,0.33493236
Place waterproof,Place,0.58396474,0.14608845
Place waterproof,Place,0.59291376,-0.17930734
Place waterproof,Place,0.60363648,-0.17370338
Place waterproof,Place,0.4217563,0.4477005
Place waterproof,Place,0.65242995,0.25459152
Place waterproof,Place,0.38698771,-0.43100208
Place waterproof,Place,0.45541795,-0.35518992
Place waterproof,Place,0.55213443,0.11605316
Place waterproof,Place,0.59689757,0.2238777
Place waterproof,Place,0.57795215,-0.20552156
Place waterproof,Place,0.47579566,-0.23201367
Place waterproof,Place,0.49593333,-0.31214582
Place waterproof,Place,0.59136172,-0.12907428
Place waterproof,Place,0.57457552,-0.10766154
Place waterproof,Place,0.59105187,-0.21023246
Place waterproof,Place,0.63185082,0.04688272
Place waterproof,Place,0.621523,0.24260017
Place waterproof,Place,0.55828729,0.30209228
Place waterproof,Place,0.5136248,0.31779071
Place waterproof,Place,0.54261067,0.24983175
Place waterproof,Place,0.57533426,0.26801727
Place waterproof,Place,0.57555488,-0.31524123
Place waterproof,Place,0.58342208,-0.30246959
Place waterproof,Place,0.53806343,-0.46985364
Place waterproof,Place,0.51594183,-0.51212428
Place waterproof,Place,0.49473461,-0.47780454
Place waterproof,Place,0.46481465,-0.23159779
Place waterproof,Place,0.61531403,-0.07098145
Place waterproof,Place,0.5811623,0.04756282
Place waterproof,Place,0.49090463,-0.09596306
Place waterproof,Place,0.56723653,-0.22724357
Place waterproof,Place,0.59808805,0.42907211
Place waterproof,Place,0.60802857,0.14670226
Place waterproof,Place,0.5352613,0.27335169
Place waterproof,Place,0.57181308,0.287168
Place waterproof,Place,0.49058559,-0.38951526
